f_monthly_income,f_income_variance,f_savings_balance,f_months_active,f_income_stability,f_savings_ratio,f_liquidity_buffer,f_total_credits,f_total_debits,f_total_transactions,f_avg_credit_amount,f_avg_debit_amount,f_recurring_ratio,f_net_cashflow,f_credit_debit_ratio,f_gpa,f_attendance_rate,f_platform_rating,f_avg_weekly_hours,f_business_years,f_avg_daily_revenue,f_land_size_acres,f_subsidy_amount,f_seasonality_index,f_is_student,f_is_gig,f_is_shopkeeper,f_is_rural,stability_adjusted_income,income_risk_index,missed_payment_proxy,net_cashflow_ratio,profile_income_signal,profile_rating_signal,transaction_density,defaulted,_profile
0.0,1100.9078382041737,34174.40449938472,36.0,0.0009075169132381732,34174.40449938472,34174.40449938472,22900.481298563132,15694.120346969585,286.0,160.14322586407786,109.74909333545165,0.6541197820178369,7206.360951593548,1.4591758437092042,3.681871215586809,0.5680272897334055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31468163737002786,3.681871215586809,4.249898505320214,7.944444444444445,0,student
9865.636888550049,1722.3181762121521,41142.16962192034,31.0,0.0005802758966994689,4.170249735186331,4.170249735186331,75414.28498353774,34832.78874889822,460.0,327.8881955805989,151.44690760390532,0.6531602460026626,40581.49623463952,2.1650372448551978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.724791292014738,9859.912097258033,0.0,0.5381141814644015,0.0,0.0,14.838709677419354,0,salaried
10437.668708649495,1242.6411010409206,17284.330618623855,44.0,0.0008040905042162129,1.655957005447075,1.655957005447075,48646.459335604566,20396.02915725887,463.0,210.13589345833506,88.10379765554586,0.49545084380724935,28250.430178345698,2.385094616237665,0.0,0.0,0.0,0.0,9.0,8357.822151460678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.39283029477976,10429.275878354714,0.0,0.5807294213017694,8357.822151460678,0.0,10.522727272727273,0,shopkeeper
9767.69731061369,2254.116252316971,25075.77403563125,38.0,0.0004434361195226948,2.5672144865078517,2.5672144865078517,43976.417652872246,7483.011725168526,141.0,623.7789737996063,106.14201028607839,0.2653347438963875,36493.405927703716,5.876833989844089,0.0,0.0,0.0,0.0,7.0,9793.725687936574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.331349792090797,9763.3659608216,0.0,0.8298403525217614,9793.725687936574,0.0,3.710526315789474,0,shopkeeper
3471.1205157182917,5444.82084086973,8200.046949004514,5.0,0.00018362704709181987,2.3623630789747008,2.3623630789747008,2505.1752114645305,15460.374169703393,99.0,50.60960023160668,312.33079130713924,0.04830808978339495,-12955.198958238863,0.16203845935202177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373916104011849,3470.4831241078905,261.72119107553254,-5.171374400860859,0.0,0.0,19.8,1,salaried
6264.259904501079,916.3380871449846,7290.29977258467,15.0,0.0010901106298903196,1.1637926720355818,1.1637926720355818,70734.69373902427,42975.66059967833,485.0,291.6894587176258,177.2192189677457,0.8016454359309109,27759.033139345935,1.6459245245331657,0.0,0.0,4.355652665130596,35.62667573153655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.828736310292345,6257.4311681907875,0.0,0.3924387266277411,4.355652665130596,39.98232839666715,32.333333333333336,0,gig
7380.136556632113,943.2349345329297,23179.177110343127,57.0,0.001059058464612575,3.140751791308429,3.140751791308429,63635.65718000143,18667.254767396735,52.0,2447.525276153901,717.9713372075668,0.48852800809253605,44968.40241260469,3.4089456630304413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.815996090297942,7372.320560541814,0.0,0.706654168517596,0.0,0.0,0.9122807017543859,0,salaried
4776.242884266868,916.3053423672201,40114.33961242261,49.0,0.001090149543247373,8.398722716669377,8.398722716669377,69761.59897400052,10833.116008551948,283.0,493.01483373851954,76.55912373534946,0.9511327005625329,58928.482965448566,6.43966139741593,0.0,0.0,4.096307518950041,26.940183980276867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.206818998722041,4771.036065268146,0.0,0.8447123321730433,4.096307518950041,31.03649149922691,5.775510204081633,0,gig
7610.244012527577,1270.4461890961375,38471.66105801009,46.0,0.0007865059556400836,5.055246716751801,5.055246716751801,27459.708858976435,38085.17779693913,222.0,247.3847644952832,343.1097098823345,0.5634528500405941,-10625.468937962698,0.7210077633189714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.985502239727227,7604.258510287849,95.72494538705132,-0.38694761814596906,0.0,0.0,4.826086956521739,0,salaried
4345.127864761918,1997.384908467065,43323.027384621484,51.0,0.0005004040992118415,9.970483892076505,9.970483892076505,65654.9333048205,14930.275179981862,385.0,341.0645885964701,77.55987106484083,0.5806249583575483,50724.658124838636,4.3974362503947,0.0,0.0,4.9808557808348946,48.6165793053514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.17431979512646,4342.953544966792,0.0,0.7725947704391978,4.9808557808348946,53.597435086186294,7.549019607843137,0,gig
4031.567680217556,862.9182793667616,38272.56506054345,14.0,0.0011575168900616205,9.49322151984266,9.49322151984266,39682.04497904767,32245.433317959214,481.0,164.99810802098824,134.07664581272022,0.4128724901500915,7436.6116610884565,1.2306252667706161,0.0,0.0,3.5594369614301025,28.134765423444378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.666607683278367,4026.9010725342773,0.0,0.18740495014848724,3.5594369614301025,31.69420238487448,34.357142857142854,0,gig
11451.991515797541,1886.759695917286,47619.14671260528,22.0,0.0005297284406287144,4.158154208105784,4.158154208105784,72049.68760809666,40058.56077543391,193.0,746.6288871305353,415.1146194345483,0.7155847201951067,31991.126832662754,1.798608991770904,0.0,0.0,0.0,0.0,16.0,7014.0682960458425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.066445607756699,11445.925070189784,0.0,0.4440147888867143,7014.0682960458425,0.0,8.772727272727273,0,shopkeeper
9514.694884703144,451.5171310697713,27421.67999075206,12.0,0.0022098610888740366,2.8820346130949646,2.8820346130949646,42213.887959211555,17259.073852246274,149.0,566.6293685800209,231.66542083552045,0.9433803713935569,24954.81410696528,2.4458953197953552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.026153998214316,9493.668730704929,0.0,0.5911517586600278,0.0,0.0,12.416666666666666,0,salaried
8494.77557652775,1445.7396535214807,33093.042658398095,50.0,0.000691209366914026,3.895693577807845,3.895693577807845,23258.237127204527,17808.648580629015,198.0,234.9316881535811,179.88533919827287,0.4545008015517353,5449.588546575513,1.3060079781967953,0.0,0.0,0.0,0.0,0.0,0.0,3.2197395732922187,3251.527259379469,0.7577521187269636,0.0,0.0,0.0,1.0,5.871668448328477,8488.903908079423,0.0,0.2343078934474048,3251.527259379469,0.0,3.96,0,rural
6728.8163153844625,1000.2112615973083,43146.759135210195,29.0,0.0009987902037823908,6.412236136772138,6.412236136772138,44862.81420622194,7772.569909935004,372.0,241.19792583990292,41.788010268467765,0.789844610977493,37090.24429628694,5.771940905784287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.720675818857123,6722.095639565606,0.0,0.8267480529819942,0.0,0.0,12.827586206896552,0,salaried
8564.304117480593,1394.1059255093694,36576.09274353563,29.0,0.0007167914505379858,4.270760617769306,4.270760617769306,65406.62210458168,19393.16708897543,211.0,619.9679820339495,183.82148899502778,0.633868782841564,46013.45501560625,3.372663258378454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.138819971217358,8558.165297509377,0.0,0.703498415527914,0.0,0.0,7.275862068965517,0,salaried
4374.400000957969,4288.339744208477,704.0625396877898,10.0,0.00023313611409546495,0.16095065369733086,0.16095065369733086,9223.661390359803,14994.092557675336,39.0,473.0082764287078,768.92782347053,0.05806549407488015,-5770.4311673155335,0.6151530247582937,0.0,0.0,1.902575800694997,16.07405781060617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.019830617722539,4373.380170340246,295.9195470418222,-0.6256117742295434,1.902575800694997,17.976633611301168,3.9,1,gig
0.0,2388.3108322261805,21514.840366765624,32.0,0.0004185307271504206,21514.840366765624,21514.840366765624,65818.03470853809,12010.857173304947,206.0,639.0100457139621,116.61026381849463,0.6532663566419113,53807.177535233146,5.479878226745027,3.115873323803433,0.9027266066211848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8175141930856397,3.115873323803433,4.018599930424617,6.4375,0,student
8819.855983628033,2274.9138803242668,29866.585924934243,42.0,0.0004393839365562999,3.386289524497278,3.386289524497278,22116.42445196642,47888.72574337227,383.0,115.4904671120962,250.07167490011628,0.8882517875325106,-25772.30129140585,0.46182946212611015,0.0,0.0,0.0,0.0,16.0,5095.4703263285965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.875303041946122,8815.980680586086,134.5812077880201,-1.1653014413509493,5095.4703263285965,0.0,9.119047619047619,0,shopkeeper
3318.6954102597424,7856.700440241738,9940.094654019129,21.0,0.0001272636959890565,2.9951813665361815,2.9951813665361815,21766.002271497662,37863.0863298549,44.0,989.3637396135301,1721.0493786297682,0.22635316479823686,-16097.084058357239,0.5748607517590358,0.0,0.0,0.0,0.0,1.0,2829.1789603649554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42234944377157296,3318.273060815971,731.685639016238,-0.7395517035039637,2829.1789603649554,0.0,2.0952380952380953,1,shopkeeper
6765.576245206864,2242.6787761313244,29460.540596835795,27.0,0.000445696599102415,4.354476178981412,4.354476178981412,53816.47586256763,14175.539927129137,204.0,527.6125084565455,138.97588163852095,0.7097527678312161,39640.935935438494,3.796432173957177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.015394323456786,6762.560850883407,0.0,0.7365947936960878,0.0,0.0,7.555555555555555,0,salaried
3567.9621806778764,4357.154911141884,6125.281607565226,18.0,0.00022945490015589855,1.7167451047369244,1.7167451047369244,24004.080478433818,17504.226404830406,140.0,342.9154354061974,250.06037721186294,0.2266615346233304,6499.854073603412,1.3713305531634197,0.0,0.0,0.0,0.0,0.0,0.0,0.6437700039544293,1324.4450783308546,0.27382373775144836,0.0,0.0,0.0,1.0,0.8186864059274642,3567.143494271949,0.0,0.2707812148623285,1324.4450783308546,0.0,7.777777777777778,1,rural
5829.06463718487,7788.064987634362,5185.990743742354,22.0,0.00012838511446336163,0.8896780301010547,0.8896780301010547,22337.071609801904,38121.43006259135,60.0,744.5690536600634,1270.7143354197117,0.5736445814491997,-15784.358452789449,0.5859452694488847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748365130659313,5828.3162720542105,526.1452817596482,-0.7066440368066418,0.0,0.0,2.727272727272727,1,salaried
0.0,6140.052455993313,8421.196096504375,14.0,0.00016283853739501244,8421.196096504375,8421.196096504375,22792.759588941084,26431.25139057506,51.0,893.8337093702386,1036.5196623754925,0.02426788828712243,-3638.491801633976,0.862341296374208,2.38786009835929,0.13536297245921552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142.68595300525396,-0.1596336673247478,2.38786009835929,2.5232230708185055,3.642857142857143,1,student
5980.514102814279,5553.671148932115,2885.896077051602,10.0,0.0001800286593369708,0.48254983224495235,0.48254983224495235,27954.287358442187,36726.40016224441,110.0,508.2597701534943,667.7527302226257,0.12936221987627444,-8772.112803802225,0.7611496698546524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0766639360755015,5979.4374388782035,159.4929600691314,-0.313802054451338,0.0,0.0,11.0,1,salaried
2827.770406412874,5237.876308408082,5549.4438071148625,9.0,0.00019088062804518976,1.962480332395347,1.962480332395347,27509.22717592574,5974.825185650416,28.0,1964.94479828041,426.77322754645826,0.2583277650049145,21534.40199027532,4.604189465156896,0.0,0.0,0.0,0.0,0.0,0.0,1.9581098431257855,348.5230683447765,0.35977983779782796,0.0,0.0,0.0,1.0,0.5397665911436909,2827.23063982173,0.0,0.7828065053430803,348.5230683447765,0.0,3.111111111111111,1,rural
7404.351744397773,627.8688523407336,15229.276369469051,18.0,0.001590156669833252,2.0568007700325306,2.0568007700325306,52541.84110660044,14689.113163313146,408.0,257.55804464019826,72.00545668290758,0.7394855896591866,37852.7279432873,3.576923979170269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.774079312145592,7392.577665085628,0.0,0.7204301780458953,0.0,0.0,22.666666666666668,0,salaried
11924.99818694796,1748.114695252026,27044.514015657413,25.0,0.0005717177968457422,2.267884119702251,2.267884119702251,74769.58890177023,11735.613709990184,68.0,2199.1055559344186,345.1651091173584,0.7869278967991676,63033.975191780046,6.371169906361272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817733690831358,11918.180453257128,0.0,0.8430429552661037,0.0,0.0,2.72,0,salaried
0.0,313.3591818104036,29685.572805592285,52.0,0.003181074572853165,29685.572805592285,29685.572805592285,60379.35479973278,12829.063746065545,354.0,341.126298303575,72.48058613596353,0.5963011965876931,47550.29105366723,4.706450602698899,3.183189607478748,0.9029618236312469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875256569299689,3.183189607478748,4.086151431109995,6.8076923076923075,0,student
5936.3394019904745,5430.004447568204,8888.133145036714,16.0,0.00018412800240805578,1.4972414047041336,1.4972414047041336,13952.512571180592,9828.47672875916,51.0,547.1573557325722,385.4304599513396,0.0758535772646857,4124.035842421432,1.419600712931849,0.0,0.0,0.0,0.0,0.0,0.0,1.463249239510573,610.2039352475975,0.24168458810934093,0.0,0.0,0.0,1.0,1.0930463157047385,5935.24635567477,0.0,0.29557657241891855,610.2039352475975,0.0,3.1875,1,rural
6972.01899061378,743.5054919538936,25744.52185890261,38.0,0.0013431734363376984,3.6925490153658056,3.6925490153658056,38091.104546092014,49827.419949106625,236.0,322.80597072959335,422.2662707551409,0.42064470993640035,-11736.31540301461,0.7644607042668073,0.0,0.0,0.0,0.0,13.0,9001.783195486492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.364630705834402,6962.654359907946,99.46030002554755,-0.30811171119527714,9001.783195486492,0.0,6.2105263157894735,0,shopkeeper
5544.67601551613,4351.485243926671,3806.737646338155,9.0,0.00022975379443166877,0.6865572732627557,0.6865572732627557,25580.725571850133,25488.996569518597,83.0,616.403025827714,614.1926884221349,0.2799334616258576,91.72900233153632,1.0035987686718602,0.0,0.0,1.8620661162151673,18.208752592581646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2739103534590972,5543.4021051626705,0.0,0.0035858639769185403,1.8620661162151673,20.070818708796814,9.222222222222221,1,gig
4293.697500643598,2195.290687265585,26928.318120449323,21.0,0.0004553131358240266,6.271591819501244,6.271591819501244,28365.882160391706,49312.55849253784,193.0,293.94696539266016,511.01096883458905,0.773935722012867,-20946.676332146137,0.575226332348668,0.0,0.0,0.0,0.0,7.0,7270.5516739775085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.954976873297822,4291.7425237703,217.0640034419289,-0.7384461450451462,7270.5516739775085,0.0,9.19047619047619,0,shopkeeper
8222.53121617,1563.0672957639774,42707.79249693947,16.0,0.00063935867894453,5.1939957872038915,5.1939957872038915,64986.536984313054,30965.331001540755,364.0,357.0688845291926,170.139181327147,0.6239826704611889,34021.2059827723,2.0986869793537646,0.0,0.0,0.0,0.0,3.0,13841.338442045144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.257146695950611,8217.27406947405,0.0,0.5235116004255558,13841.338442045144,0.0,22.75,0,shopkeeper
0.0,610.4409598866616,30706.495354739553,33.0,0.0016354808814008188,30706.495354739553,30706.495354739553,72893.51556814546,17748.887881554816,408.0,357.3211547458111,87.00435236056282,0.5881667603901857,55144.62768659065,4.106934251576327,3.267618271771609,0.9671462636153759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565093720172951,3.267618271771609,4.234764535386985,12.363636363636363,0,student
9284.542345660084,217.99726129411985,19348.93524659981,56.0,0.004566267149144711,2.0839945068099315,2.0839945068099315,74013.9480232053,44253.71736966959,323.0,458.29069983408857,274.01682581838753,0.7366147928162229,29760.230653535713,1.6724910905209658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39570070783062,9242.146644952252,0.0,0.40208949054041954,0.0,0.0,5.767857142857143,0,salaried
5587.366774092333,207.0735320681581,46443.69265929163,18.0,0.004805993295064711,8.3122684686896,8.3122684686896,26995.40366315886,8023.599283134762,286.0,188.77904659551652,56.10908589604729,0.9613942265152524,18971.8043800241,3.364500482956815,0.0,0.0,0.0,0.0,6.0,12959.66641233827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.852847253355097,5560.513926838978,0.0,0.7027790588630938,12959.66641233827,0.0,15.88888888888889,0,shopkeeper
9824.273931026959,313.148516833619,12004.312308172779,46.0,0.0031832077708952716,1.2219032564086836,1.2219032564086836,69792.92315442406,9609.257228628147,487.0,286.62391439188525,39.46306870073161,0.6913853730766961,60183.66592579591,7.263092400783609,0.0,0.0,3.878904959096603,48.924799783618745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.272705120648855,9793.00122590631,0.0,0.8623175990584794,3.878904959096603,52.80370474271535,10.58695652173913,0,gig
0.0,1491.5629899273183,19709.494362198602,59.0,0.0006699884740199112,19709.494362198602,19709.494362198602,26596.1913660822,47643.09839945825,343.0,155.07983303838017,277.8023230289111,0.5385698297437262,-21046.90703337605,0.5582380714010117,3.6788216069002475,0.7478754259918876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,122.7224899905309,-0.7913504134361476,3.6788216069002475,4.426697032892135,5.813559322033898,0,student
2102.6203964410133,4479.398047553443,1739.3759882357328,3.0,0.0002231944549092146,0.8272420410169502,0.8272420410169502,17107.3515405546,20880.346696529083,54.0,633.6056126131333,773.3461739455216,0.17385696377711526,-3772.995155974484,0.8193039985968401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4692932132646487,2102.1511032277485,139.74056133238832,-0.22054817468561638,0.0,0.0,18.0,1,salaried
8982.99725485548,683.4567457501555,38209.00495666444,18.0,0.0014610127027150756,4.25348064489408,4.25348064489408,60951.29178116991,46803.29107554211,345.0,353.34082191982554,271.3234265248818,0.9325239519502789,14148.000705627797,1.3022864499590945,0.0,0.0,4.799738585950433,48.67871551620703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.12427309779851,8969.872981757682,0.0,0.23211978437508085,4.799738585950433,53.47845410215746,19.166666666666668,0,gig
8887.59226497549,626.3357387132589,42608.60564565924,53.0,0.001594042772138441,4.794167461256364,4.794167461256364,49054.94669070495,10979.893405000505,266.0,368.83418564439813,82.555589511282,0.504868768252471,38075.053285704445,4.467707006004645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.167202211697695,8873.425062763792,0.0,0.7761715352739136,0.0,0.0,5.018867924528302,0,salaried
10718.300990849453,2376.5956765674377,7635.221431033975,17.0,0.0004205929586159542,0.7123537058300938,0.7123537058300938,40394.57613260883,39571.74291009469,60.0,1346.485871086961,1319.0580970031563,0.684920919216938,822.8332225141421,1.0207934541671209,0.0,0.0,0.0,0.0,0.0,0.0,2.4209168151782947,1912.043809984748,0.7629513890035899,0.0,0.0,0.0,1.0,4.508041925077685,10713.792948924376,0.0,0.020369893715753182,1912.043809984748,0.0,3.5294117647058822,0,rural
5088.57849466753,385.15978214097856,40641.61192086175,47.0,0.0025896016267041547,7.986830106571272,7.986830106571272,61029.269449751315,15566.470276400241,462.0,264.1959716439451,67.38731721385386,0.587107200986772,45462.79917335107,3.920559276837188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.177391147402815,5075.401103520127,0.0,0.7449343500790722,0.0,0.0,9.829787234042554,0,salaried
5558.708036092182,831.5545858543712,37423.778686279846,50.0,0.0012011224452914346,6.732459852773465,6.732459852773465,59652.72650641364,20450.938293515967,408.0,292.41532601183155,100.24969751723513,0.5371233126356879,39201.78821289767,2.9168699083761216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67668898897219,5552.03134710321,0.0,0.6571667467484967,0.0,0.0,8.16,0,salaried
7887.756030142442,1231.5454288460635,45259.35371653173,27.0,0.0008113291215044482,5.737925151789261,5.737925151789261,54973.559309934026,45454.61193955866,327.0,336.2297205500552,278.0098589575453,0.561629564618204,9518.947370375368,1.2094165358409128,0.0,0.0,0.0,0.0,8.0,9224.713617019104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.399566170576881,7881.356463971864,0.0,0.17315501288007817,9224.713617019104,0.0,12.11111111111111,0,shopkeeper
4353.161191138456,101.07886257821299,45519.93458714939,25.0,0.009796347399872313,10.456753744798693,10.456753744798693,51705.71988660391,23506.490717445697,352.0,293.78249935570403,133.55960634912327,0.5955014715319698,28199.229169158214,2.199635858372927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.64507931603428,4310.516111822421,0.0,0.5453792971261612,0.0,0.0,14.08,0,salaried
7324.753580813653,2310.287649941739,39988.65013972018,37.0,0.0004326592581521418,5.45938504258571,5.45938504258571,62344.393947340286,35174.146862603986,309.0,403.5235854196782,227.66438098772807,0.7868147112898154,27170.2470847363,1.7724493557972496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1691224504220794,7321.584458363231,0.0,0.43580898561121434,0.0,0.0,8.35135135135135,0,salaried
10305.752335997786,337.8366178242493,13559.120791865917,36.0,0.0029512748841056154,1.315684711780253,1.315684711780253,44182.223402069096,44927.42244088306,204.0,433.1590529614617,440.4649258910104,0.33167069843372726,-745.1990388139675,0.9834132697063909,0.0,0.0,4.480439855433174,59.33668686356055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.41510803104304,10275.337227966742,7.305872929548684,-0.016866490217852394,4.480439855433174,63.81712671899373,5.666666666666667,0,gig
5189.715151871986,1737.929441646814,19124.21779952228,53.0,0.0005750664610364941,3.685022634165956,3.685022634165956,24126.0948645403,44189.3267767316,469.0,102.8831337507049,188.4406259135676,0.7254910886258811,-20063.2319121913,0.5459710890468731,0.0,0.0,0.0,0.0,10.0,5114.274010996669,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9844311261744942,5186.730720745812,85.5574921628627,-0.8315988155082463,5114.274010996669,0.0,8.849056603773585,0,shopkeeper
7679.589895492199,1609.2771451899719,47134.386448182406,40.0,0.000621011111650613,6.137617644901789,6.137617644901789,52247.27061147342,5400.8264220492265,298.0,350.65282289579477,36.247157194961254,0.9393174926776737,46846.44418942419,9.673939972995711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769110658020425,7674.820784834178,0.0,0.896629501238229,0.0,0.0,7.45,0,salaried
11918.153867059556,2041.7532522513693,31917.7984934236,58.0,0.0004895353850974781,2.6780824320149805,2.6780824320149805,63407.3331346302,12119.687405405963,202.0,627.7953775705961,119.99690500401944,0.683050971803885,51287.64572922424,5.231763082135887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834358042961998,11912.319509016595,0.0,0.8088598462314647,0.0,0.0,3.4827586206896552,0,salaried
8047.360107398915,1663.330553349166,29244.233047517948,23.0,0.0006008421812528045,3.6340157091553755,3.6340157091553755,37949.59445696401,46337.973761104935,358.0,212.00890758080453,258.87136179388233,0.5500878364312217,-8388.379304140923,0.8189739726776326,0.0,0.0,0.0,0.0,5.0,11170.445279993844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.835193400256367,8042.524913998659,46.8624542130778,-0.22104002491129643,11170.445279993844,0.0,15.565217391304348,0,shopkeeper
7986.590592976724,1946.5298013183508,46206.92480197993,25.0,0.0005134709616885272,5.785563221759925,5.785563221759925,28445.06828815594,30308.714074501746,120.0,474.0844714692657,505.1452345750291,0.7888702813381554,-1863.6457863458054,0.9385112221599113,0.0,0.0,0.0,0.0,0.0,0.0,4.210214630125634,3505.949100345724,0.5775043656085583,0.0,0.0,0.0,1.0,4.100882352388304,7982.489710624336,31.060763105763442,-0.06551736024911556,3505.949100345724,0.0,4.8,0,rural
0.0,3554.8790942612304,6282.132597041707,15.0,0.0002812244099114287,6282.132597041707,6282.132597041707,9967.477726776819,10574.571843906553,148.0,134.6956449564435,142.89961951225072,0.08546222806075753,-607.0941171297345,0.9425892484262081,1.671898375105945,0.6093076814250423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.203974555807235,-0.06090749673799877,1.671898375105945,2.2812060565309875,9.866666666666667,1,student
5488.03496266193,1272.8907869238958,37737.32689923714,43.0,0.0007849966498421199,6.876291269276632,6.876291269276632,71824.97988477175,7936.603622165626,108.0,1330.0922200883656,146.9741411512153,0.7233593567708447,63888.37626260612,9.049838357074607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308089059906039,5483.726873602024,0.0,0.8895007887938394,0.0,0.0,2.511627906976744,0,salaried
5177.311061487554,1783.9890451946064,44701.35368717946,13.0,0.0005602275278339179,8.63408691428631,8.63408691428631,57106.053157479146,6127.350842185308,88.0,1297.8648444881624,139.25797368602971,0.7803905456298595,50978.702315293835,9.319860185631608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90047217680437,5174.41058931075,0.0,0.8927022530293215,0.0,0.0,6.769230769230769,0,salaried
9418.837032920866,1464.2241305321227,10122.573973796778,53.0,0.0006824894425106362,1.0747159058402007,1.0747159058402007,67196.42922224457,47903.663165796555,419.0,320.7466788651292,228.65710341669,0.8966803183893396,19292.76605644801,1.4027409342303312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428256835696697,9412.40877608517,0.0,0.287109989023961,0.0,0.0,7.90566037735849,0,salaried
7166.134479246161,1327.6925206401277,39089.478496995864,49.0,0.000752619574857114,5.4547508995544085,5.4547508995544085,78128.3188864653,26323.298712722386,246.0,635.1895844428074,214.0105586400194,0.5656307968866519,51805.020173742916,2.9680291873413607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.393373085139152,7160.741106161023,0.0,0.6630760895933914,0.0,0.0,5.020408163265306,0,salaried
1777.307992699254,4010.2803879485464,3273.8420088074604,10.0,0.00024929695839871746,1.8420228920680048,1.8420228920680048,27678.708471603793,29353.89448021842,72.0,768.8530131001054,815.385957783845,0.1826634170596304,-1675.1860086146262,0.942931388210054,0.0,0.0,2.852235655798369,19.551858594400887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.443077476717654,1776.8649152225364,46.53294468373963,-0.06052254968230317,2.852235655798369,22.404094250199257,7.2,1,gig
